user_id,content_id,content_title,genre,total_duration_min,watched_duration_min,completion_rate_percent,watch_session_length_min,device_type,subscription_type,watch_date,watch_start_hour,region,rating_given,rewatch_flag
4688,129,Show_232,Thriller,112,99,88.39,42,Mobile,Basic,2024-01-11 06:00:00,3,Germany,1,1
8485,29,Show_428,Sci-Fi,165,20,12.12,56,Mobile,Premium,2024-01-11 07:00:00,11,UK,3,0
6369,343,Show_443,Sci-Fi,147,46,31.29,82,Mobile,Premium,2024-01-11 08:00:00,8,India,4,1
6644,545,Show_399,Documentary,129,127,98.45,143,Tablet,Standard,2024-01-11 09:00:00,14,Australia,4,0
5023,119,Show_452,Drama,101,58,57.43,134,Mobile,Premium,2024-01-11 10:00:00,22,Germany,5,1
1716,692,Show_326,Sci-Fi,73,53,72.6,57,Tablet,Premium,2024-01-11 11:00:00,8,Germany,5,1
4967,937,Show_128,Action,87,1,1.15,98,Laptop,Premium,2024-01-11 12:00:00,5,Australia,3,1
8423,663,Show_126,Thriller,52,17,32.69,98,Tablet,Premium,2024-01-11 13:00:00,10,Australia,2,1
7450,133,Show_317,Documentary,161,157,97.52,200,Tablet,Premium,2024-01-11 14:00:00,6,Australia,3,0
4215,327,Show_80,Action,40,20,50.0,209,Mobile,Premium,2024-01-11 15:00:00,13,UK,5,1
8825,185,Show_474,Drama,67,8,11.94,11,Laptop,Basic,2024-01-11 16:00:00,15,Canada,5,0
1390,506,Show_377,Sci-Fi,167,29,17.37,234,Laptop,Free,2024-01-11 17:00:00,14,Australia,4,0
4037,646,Show_357,Documentary,147,112,76.19,71,Laptop,Standard,2024-01-11 18:00:00,19,Canada,3,0
1232,689,Show_407,Comedy,155,131,84.52,141,Smart TV,Free,2024-01-11 19:00:00,8,Germany,1,1
4131,534,Show_333,Thriller,154,108,70.13,210,Tablet,Standard,2024-01-11 20:00:00,18,UK,5,1
8634,241,Show_175,Comedy,164,109,66.46,120,Mobile,Free,2024-01-11 21:00:00,11,Germany,4,0
1233,589,Show_145,Romance,147,20,13.61,195,Smart TV,Standard,2024-01-11 22:00:00,10,UK,2,1
2391,716,Show_441,Drama,52,9,17.31,143,Mobile,Premium,2024-01-11 23:00:00,7,Germany,3,1
1889,516,Show_126,Romance,134,4,2.99,41,Smart TV,Free,2024-01-12 00:00:00,2,USA,5,1
8902,840,Show_182,Comedy,138,19,13.77,146,Laptop,Free,2024-01-12 01:00:00,18,USA,1,0
1745,960,Show_219,Comedy,41,38,92.68,151,Smart TV,Standard,2024-01-12 02:00:00,2,Australia,5,0
1427,165,Show_436,Comedy,177,173,97.74,12,Laptop,Standard,2024-01-12 03:00:00,2,Canada,1,0
1731,927,Show_278,Romance,57,43,75.44,139,Smart TV,Basic,2024-01-12 04:00:00,5,Germany,3,0
1799,933,Show_485,Documentary,128,13,10.16,63,Mobile,Premium,2024-01-12 05:00:00,10,UK,1,0
7507,640,Show_83,Drama,70,13,18.57,127,Mobile,Premium,2024-01-12 06:00:00,19,India,1,1
8025,557,Show_423,Animation,27,25,92.59,195,Smart TV,Basic,2024-01-12 07:00:00,13,USA,4,0
8624,218,Show_483,Thriller,46,22,47.83,11,Tablet,Standard,2024-01-12 08:00:00,1,USA,3,0
9326,747,Show_141,Animation,46,28,60.87,124,Tablet,Premium,2024-01-12 09:00:00,11,Germany,5,0
6383,648,Show_334,Documentary,40,22,55.0,187,Smart TV,Standard,2024-01-12 10:00:00,15,India,2,0
7207,680,Show_496,Thriller,49,43,87.76,7,Tablet,Premium,2024-01-12 11:00:00,2,Canada,3,1
3538,993,Show_95,Action,116,83,71.55,71,Mobile,Free,2024-01-12 12:00:00,20,Canada,3,1
4718,749,Show_365,Animation,47,8,17.02,22,Tablet,Free,2024-01-12 13:00:00,15,Canada,2,0
9232,605,Show_194,Action,130,42,32.31,49,Smart TV,Premium,2024-01-12 14:00:00,9,Australia,5,1
4367,5,Show_110,Animation,80,26,32.5,101,Tablet,Premium,2024-01-12 15:00:00,19,Australia,4,0
6008,668,Show_52,Comedy,67,23,34.33,233,Smart TV,Premium,2024-01-12 16:00:00,4,Germany,5,0
6229,757,Show_103,Drama,166,43,25.9,96,Mobile,Basic,2024-01-12 17:00:00,12,India,2,0
8388,872,Show_101,Animation,23,13,56.52,168,Laptop,Premium,2024-01-12 18:00:00,11,Germany,5,1
3415,81,Show_142,Drama,54,28,51.85,148,Mobile,Basic,2024-01-12 19:00:00,0,UK,3,1
8171,247,Show_201,Sci-Fi,68,9,13.24,83,Mobile,Basic,2024-01-12 20:00:00,19,India,4,0
3949,855,Show_458,Sci-Fi,36,20,55.56,161,Smart TV,Free,2024-01-12 21:00:00,10,UK,1,0
5261,493,Show_319,Documentary,177,39,22.03,63,Mobile,Premium,2024-01-12 22:00:00,18,India,5,0
6145,649,Show_199,Animation,65,51,78.46,150,Mobile,Free,2024-01-12 23:00:00,14,Australia,1,1
4466,386,Show_284,Romance,136,12,8.82,181,Tablet,Free,2024-01-13 00:00:00,17,Canada,4,0
4088,575,Show_494,Animation,25,15,60.0,178,Smart TV,Basic,2024-01-13 01:00:00,15,USA,1,0
2115,992,Show_217,Animation,118,95,80.51,87,Tablet,Standard,2024-01-13 02:00:00,6,India,5,1
5578,307,Show_46,Sci-Fi,143,11,7.69,161,Smart TV,Basic,2024-01-13 03:00:00,9,India,2,0
3590,628,Show_28,Documentary,56,26,46.43,202,Tablet,Free,2024-01-13 04:00:00,15,USA,3,1
8372,625,Show_2,Thriller,43,42,97.67,113,Tablet,Basic,2024-01-13 05:00:00,16,India,3,0
4573,543,Show_383,Thriller,112,27,24.11,182,Laptop,Basic,2024-01-13 06:00:00,6,Canada,1,1
3978,7,Show_17,Documentary,65,11,16.92,59,Mobile,Basic,2024-01-13 07:00:00,10,Germany,3,0
8313,926,Show_315,Romance,114,38,33.33,159,Tablet,Premium,2024-01-13 08:00:00,16,USA,3,0
8022,954,Show_436,Action,118,98,83.05,139,Laptop,Basic,2024-01-13 09:00:00,4,USA,2,1
5975,515,Show_388,Comedy,135,19,14.07,95,Tablet,Free,2024-01-13 10:00:00,0,Canada,1,0
5925,819,Show_77,Drama,179,134,74.86,87,Tablet,Basic,2024-01-13 11:00:00,2,Canada,2,1
9047,755,Show_466,Action,86,46,53.49,130,Laptop,Premium,2024-01-13 12:00:00,15,USA,2,0
9090,568,Show_387,Documentary,147,116,78.91,85,Laptop,Free,2024-01-13 13:00:00,23,Canada,4,1
9051,73,Show_371,Thriller,37,28,75.68,173,Laptop,Basic,2024-01-13 14:00:00,14,Germany,1,0
6292,10,Show_165,Action,44,1,2.27,143,Mobile,Free,2024-01-13 15:00:00,3,Canada,2,1
7645,573,Show_97,Romance,73,72,98.63,9,Mobile,Premium,2024-01-13 16:00:00,11,Germany,5,1
6403,562,Show_105,Comedy,77,59,76.62,70,Tablet,Standard,2024-01-13 17:00:00,0,Canada,3,0
4430,122,Show_24,Thriller,86,52,60.47,115,Mobile,Premium,2024-01-13 18:00:00,16,USA,1,0
2995,687,Show_200,Romance,123,118,95.93,188,Laptop,Premium,2024-01-13 19:00:00,23,India,4,1
7030,986,Show_35,Documentary,43,7,16.28,16,Smart TV,Free,2024-01-13 20:00:00,14,UK,2,1
4891,513,Show_2,Action,133,11,8.27,174,Mobile,Free,2024-01-13 21:00:00,23,USA,5,1
8145,990,Show_289,Drama,51,39,76.47,110,Laptop,Standard,2024-01-13 22:00:00,19,UK,3,0
9498,441,Show_332,Sci-Fi,105,61,58.1,79,Laptop,Standard,2024-01-13 23:00:00,19,Canada,3,1
3102,38,Show_342,Romance,170,68,40.0,142,Laptop,Standard,2024-01-14 00:00:00,9,Canada,5,1
4030,702,Show_461,Thriller,146,140,95.89,32,Laptop,Premium,2024-01-14 01:00:00,10,India,1,1
9524,591,Show_138,Action,174,154,88.51,11,Tablet,Premium,2024-01-14 02:00:00,17,Canada,3,0
9107,345,Show_337,Sci-Fi,149,102,68.46,146,Laptop,Standard,2024-01-14 03:00:00,1,UK,3,0
1242,966,Show_62,Sci-Fi,36,12,33.33,81,Laptop,Standard,2024-01-14 04:00:00,5,USA,3,0
2884,338,Show_299,Action,123,43,34.96,201,Tablet,Standard,2024-01-14 05:00:00,15,USA,2,1
9015,961,Show_197,Comedy,156,51,32.69,65,Mobile,Basic,2024-01-14 06:00:00,23,Germany,2,1
7747,702,Show_377,Action,62,53,85.48,55,Smart TV,Basic,2024-01-14 07:00:00,6,India,3,0
9494,184,Show_59,Thriller,58,37,63.79,174,Tablet,Standard,2024-01-14 08:00:00,22,UK,4,0
5330,67,Show_265,Documentary,45,24,53.33,140,Tablet,Premium,2024-01-14 09:00:00,18,Canada,3,0
8863,17,Show_333,Drama,118,80,67.8,182,Mobile,Free,2024-01-14 10:00:00,11,Australia,1,0
4109,383,Show_188,Thriller,69,13,18.84,133,Mobile,Premium,2024-01-14 11:00:00,17,India,4,1
3186,368,Show_63,Documentary,172,89,51.74,201,Laptop,Free,2024-01-14 12:00:00,9,India,1,0
2550,904,Show_308,Sci-Fi,171,125,73.1,15,Mobile,Standard,2024-01-14 13:00:00,6,Australia,5,0
1646,316,Show_279,Drama,32,22,68.75,111,Smart TV,Basic,2024-01-14 14:00:00,3,USA,5,1
7144,497,Show_30,Romance,79,54,68.35,52,Tablet,Basic,2024-01-14 15:00:00,16,Germany,2,1
5656,808,Show_171,Sci-Fi,154,116,75.32,142,Smart TV,Free,2024-01-14 16:00:00,16,USA,2,0
9904,721,Show_452,Animation,76,4,5.26,147,Laptop,Standard,2024-01-14 17:00:00,3,USA,2,0
1537,345,Show_21,Comedy,55,11,20.0,107,Smart TV,Basic,2024-01-14 18:00:00,20,Australia,5,0
7572,958,Show_299,Action,39,32,82.05,51,Laptop,Standard,2024-01-14 19:00:00,4,Canada,1,0
1234,553,Show_201,Romance,84,49,58.33,225,Smart TV,Standard,2024-01-14 20:00:00,0,Canada,4,1
7539,908,Show_135,Animation,27,7,25.93,157,Tablet,Free,2024-01-14 21:00:00,18,Germany,2,0
2374,989,Show_272,Thriller,163,110,67.48,116,Smart TV,Standard,2024-01-14 22:00:00,21,Germany,5,0
2909,473,Show_23,Drama,161,122,75.78,10,Mobile,Standard,2024-01-14 23:00:00,22,UK,2,0
8218,115,Show_442,Romance,134,11,8.21,15,Smart TV,Free,2024-01-15 00:00:00,10,UK,3,0
1080,100,Show_87,Animation,162,92,56.79,21,Tablet,Basic,2024-01-15 01:00:00,0,USA,4,1
3083,885,Show_31,Animation,111,54,48.65,147,Laptop,Premium,2024-01-15 02:00:00,7,Australia,1,0
2690,438,Show_121,Animation,117,105,89.74,20,Smart TV,Standard,2024-01-15 03:00:00,3,Germany,2,1
1756,345,Show_69,Comedy,85,45,52.94,60,Smart TV,Free,2024-01-15 04:00:00,21,India,3,0
3670,349,Show_134,Action,51,23,45.1,70,Mobile,Basic,2024-01-15 05:00:00,14,Canada,3,0
4751,139,Show_371,Romance,105,28,26.67,168,Laptop,Standard,2024-01-15 06:00:00,16,Australia,4,0
9659,828,Show_449,Thriller,70,57,81.43,87,Laptop,Premium,2024-01-15 07:00:00,17,Germany,5,1
6261,324,Show_315,Drama,172,26,15.12,170,Laptop,Basic,2024-01-15 08:00:00,2,UK,5,1
7852,846,Show_496,Romance,82,25,30.49,217,Tablet,Free,2024-01-15 09:00:00,17,Germany,2,0
2494,302,Show_412,Action,144,54,37.5,79,Tablet,Standard,2024-01-15 10:00:00,6,Canada,2,1
6740,294,Show_146,Thriller,169,29,17.16,237,Mobile,Free,2024-01-15 11:00:00,16,Germany,5,1
9055,957,Show_472,Romance,77,36,46.75,131,Smart TV,Premium,2024-01-15 12:00:00,17,Canada,1,0
1901,529,Show_333,Drama,77,14,18.18,135,Tablet,Premium,2024-01-15 13:00:00,19,Australia,1,1
1672,834,Show_481,Action,105,78,74.29,230,Laptop,Free,2024-01-15 14:00:00,7,Germany,3,1
9630,968,Show_394,Comedy,68,35,51.47,22,Smart TV,Standard,2024-01-15 15:00:00,10,Germany,4,1
1444,292,Show_263,Comedy,89,30,33.71,211,Smart TV,Free,2024-01-15 16:00:00,2,UK,1,1
9655,74,Show_293,Sci-Fi,34,28,82.35,93,Smart TV,Basic,2024-01-15 17:00:00,6,Australia,2,1
3198,775,Show_480,Romance,73,17,23.29,186,Mobile,Free,2024-01-15 18:00:00,14,India,1,0
3287,484,Show_429,Drama,120,67,55.83,211,Tablet,Premium,2024-01-15 19:00:00,9,Canada,4,0
5008,16,Show_86,Romance,27,16,59.26,98,Tablet,Standard,2024-01-15 20:00:00,11,Australia,2,0
1496,526,Show_16,Action,72,30,41.67,21,Smart TV,Standard,2024-01-15 21:00:00,11,Australia,4,1
2463,336,Show_216,Sci-Fi,79,45,56.96,214,Mobile,Premium,2024-01-15 22:00:00,18,India,5,0
7828,793,Show_116,Drama,127,79,62.2,227,Mobile,Premium,2024-01-15 23:00:00,18,Australia,4,1
5253,873,Show_118,Romance,24,14,58.33,118,Tablet,Basic,2024-01-16 00:00:00,14,Canada,4,0
1493,516,Show_270,Drama,122,120,98.36,111,Tablet,Premium,2024-01-16 01:00:00,20,USA,4,1
6065,925,Show_395,Action,25,25,100.0,214,Mobile,Premium,2024-01-16 02:00:00,20,USA,2,1
6430,127,Show_467,Sci-Fi,128,51,39.84,103,Laptop,Premium,2024-01-16 03:00:00,4,UK,4,1
2426,824,Show_343,Drama,135,102,75.56,17,Mobile,Standard,2024-01-16 04:00:00,12,India,4,0
2793,518,Show_162,Action,113,106,93.81,67,Laptop,Premium,2024-01-16 05:00:00,8,UK,3,1
3723,129,Show_188,Comedy,66,47,71.21,18,Tablet,Free,2024-01-16 06:00:00,21,USA,2,0
1658,511,Show_104,Drama,118,53,44.92,191,Mobile,Free,2024-01-16 07:00:00,22,India,4,1
5761,423,Show_141,Sci-Fi,74,64,86.49,168,Mobile,Standard,2024-01-16 08:00:00,9,Australia,1,1
8630,385,Show_167,Documentary,71,38,53.52,22,Mobile,Basic,2024-01-16 09:00:00,7,Australia,4,0
9741,883,Show_300,Thriller,163,64,39.26,137,Mobile,Basic,2024-01-16 10:00:00,8,Canada,1,0
9834,232,Show_28,Thriller,32,23,71.88,18,Smart TV,Standard,2024-01-16 11:00:00,5,Germany,5,1
5350,959,Show_424,Drama,133,7,5.26,29,Smart TV,Free,2024-01-16 12:00:00,23,USA,5,1
1207,825,Show_272,Drama,143,22,15.38,48,Tablet,Standard,2024-01-16 13:00:00,17,Australia,2,1
5190,195,Show_50,Action,125,81,64.8,125,Tablet,Premium,2024-01-16 14:00:00,9,India,2,0
2883,65,Show_371,Romance,177,169,95.48,43,Mobile,Standard,2024-01-16 15:00:00,23,Germany,5,1
3886,833,Show_156,Thriller,166,74,44.58,144,Smart TV,Basic,2024-01-16 16:00:00,14,Germany,2,1
1477,615,Show_324,Animation,164,138,84.15,108,Tablet,Free,2024-01-16 17:00:00,12,Australia,1,1
9953,277,Show_348,Romance,139,135,97.12,193,Laptop,Basic,2024-01-16 18:00:00,10,UK,1,1
9381,670,Show_121,Thriller,82,50,60.98,66,Smart TV,Basic,2024-01-16 19:00:00,1,UK,3,0
7854,224,Show_444,Drama,38,38,100.0,57,Smart TV,Free,2024-01-16 20:00:00,7,UK,2,0
1755,801,Show_140,Animation,111,91,81.98,57,Smart TV,Premium,2024-01-16 21:00:00,17,Germany,2,0
5931,944,Show_16,Sci-Fi,77,52,67.53,160,Mobile,Free,2024-01-16 22:00:00,2,UK,3,0
6724,278,Show_309,Sci-Fi,109,33,30.28,167,Laptop,Free,2024-01-16 23:00:00,22,UK,4,1
5150,990,Show_438,Documentary,136,1,0.74,122,Mobile,Standard,2024-01-17 00:00:00,2,Germany,1,1
5060,694,Show_49,Thriller,81,53,65.43,69,Tablet,Free,2024-01-17 01:00:00,20,Canada,4,0
5765,366,Show_164,Animation,42,34,80.95,135,Laptop,Standard,2024-01-17 02:00:00,6,UK,3,1
4612,516,Show_62,Thriller,146,4,2.74,47,Mobile,Basic,2024-01-17 03:00:00,17,Canada,2,1
7553,215,Show_340,Action,156,145,92.95,54,Smart TV,Free,2024-01-17 04:00:00,20,Canada,4,1
8378,439,Show_154,Drama,159,132,83.02,203,Laptop,Premium,2024-01-17 05:00:00,20,Australia,2,0
2689,428,Show_312,Drama,148,4,2.7,141,Smart TV,Standard,2024-01-17 06:00:00,8,Germany,3,0
2316,729,Show_376,Documentary,77,1,1.3,40,Tablet,Standard,2024-01-17 07:00:00,17,India,5,0
8130,396,Show_346,Romance,141,71,50.35,27,Laptop,Premium,2024-01-17 08:00:00,0,UK,2,1
4186,209,Show_150,Action,20,18,90.0,220,Tablet,Standard,2024-01-17 09:00:00,3,India,4,1
6789,501,Show_376,Comedy,53,9,16.98,78,Tablet,Standard,2024-01-17 10:00:00,3,USA,4,1
2145,463,Show_73,Sci-Fi,115,61,53.04,54,Tablet,Premium,2024-01-17 11:00:00,16,Canada,3,0
5394,586,Show_69,Sci-Fi,145,35,24.14,59,Laptop,Basic,2024-01-17 12:00:00,22,USA,4,0
8942,227,Show_465,Drama,137,8,5.84,129,Tablet,Free,2024-01-17 13:00:00,1,Canada,1,0
8548,375,Show_177,Documentary,67,24,35.82,16,Mobile,Free,2024-01-17 14:00:00,14,UK,2,0
1560,500,Show_354,Animation,108,83,76.85,87,Mobile,Free,2024-01-17 15:00:00,12,USA,1,1
2912,948,Show_2,Action,136,36,26.47,36,Tablet,Free,2024-01-17 16:00:00,8,Germany,3,1
2864,93,Show_309,Comedy,148,123,83.11,156,Smart TV,Free,2024-01-17 17:00:00,6,Australia,1,0
1296,460,Show_119,Sci-Fi,35,27,77.14,90,Tablet,Free,2024-01-17 18:00:00,11,USA,1,0
3409,577,Show_7,Action,88,32,36.36,199,Tablet,Standard,2024-01-17 19:00:00,11,Canada,2,1
8630,321,Show_255,Comedy,41,14,34.15,236,Smart TV,Free,2024-01-17 20:00:00,13,Germany,2,1
2461,10,Show_484,Thriller,112,18,16.07,159,Laptop,Standard,2024-01-17 21:00:00,22,Canada,5,0
5292,914,Show_461,Drama,95,28,29.47,193,Laptop,Premium,2024-01-17 22:00:00,14,India,1,0
3268,303,Show_404,Romance,173,157,90.75,23,Tablet,Basic,2024-01-17 23:00:00,0,USA,2,0
1994,322,Show_478,Sci-Fi,163,16,9.82,205,Mobile,Standard,2024-01-18 00:00:00,8,Australia,1,1
7554,817,Show_414,Sci-Fi,105,99,94.29,55,Mobile,Basic,2024-01-18 01:00:00,15,UK,1,1
1007,456,Show_75,Comedy,48,47,97.92,68,Mobile,Premium,2024-01-18 02:00:00,8,India,3,1
3515,278,Show_351,Romance,88,59,67.05,209,Tablet,Free,2024-01-18 03:00:00,15,USA,3,1
2417,598,Show_195,Animation,66,31,46.97,134,Mobile,Basic,2024-01-18 04:00:00,1,India,1,1
3316,538,Show_187,Thriller,113,4,3.54,168,Mobile,Basic,2024-01-18 05:00:00,9,USA,3,0
8358,730,Show_450,Action,163,17,10.43,225,Laptop,Premium,2024-01-18 06:00:00,17,UK,2,0
4932,393,Show_496,Drama,104,39,37.5,132,Tablet,Premium,2024-01-18 07:00:00,12,UK,1,0
7204,917,Show_3,Action,58,48,82.76,143,Laptop,Premium,2024-01-18 08:00:00,1,Australia,3,0
2287,95,Show_184,Comedy,119,46,38.66,230,Smart TV,Standard,2024-01-18 09:00:00,12,India,2,0
2118,756,Show_335,Animation,52,26,50.0,200,Laptop,Standard,2024-01-18 10:00:00,23,Australia,1,1
9744,959,Show_273,Animation,120,48,40.0,200,Tablet,Basic,2024-01-18 11:00:00,2,USA,1,0
8637,107,Show_368,Sci-Fi,42,39,92.86,68,Mobile,Premium,2024-01-18 12:00:00,14,UK,3,0
1660,390,Show_52,Thriller,29,9,31.03,5,Tablet,Basic,2024-01-18 13:00:00,2,UK,2,0
9907,760,Show_263,Sci-Fi,88,4,4.55,93,Laptop,Free,2024-01-18 14:00:00,22,Canada,1,1
7922,526,Show_368,Action,119,30,25.21,30,Tablet,Premium,2024-01-18 15:00:00,9,Canada,1,0
9104,673,Show_133,Thriller,53,30,56.6,143,Tablet,Standard,2024-01-18 16:00:00,5,Australia,5,1
7337,71,Show_482,Documentary,157,22,14.01,91,Laptop,Premium,2024-01-18 17:00:00,22,India,1,0
3529,664,Show_225,Drama,166,66,39.76,6,Laptop,Basic,2024-01-18 18:00:00,21,USA,5,0
4970,969,Show_310,Comedy,115,108,93.91,215,Smart TV,Standard,2024-01-18 19:00:00,13,Australia,5,1
4407,587,Show_61,Drama,20,12,60.0,97,Smart TV,Free,2024-01-18 20:00:00,8,UK,2,0
8416,376,Show_365,Animation,88,36,40.91,172,Laptop,Free,2024-01-18 21:00:00,17,UK,4,0
5760,727,Show_16,Comedy,23,18,78.26,123,Tablet,Basic,2024-01-18 22:00:00,7,UK,5,1
2897,368,Show_229,Animation,35,26,74.29,136,Laptop,Premium,2024-01-18 23:00:00,5,USA,2,0
7364,51,Show_195,Drama,43,7,16.28,84,Mobile,Free,2024-01-19 00:00:00,14,Australia,3,1
9464,898,Show_251,Documentary,99,1,1.01,115,Smart TV,Basic,2024-01-19 01:00:00,13,USA,5,1
5087,143,Show_443,Action,21,13,61.9,169,Mobile,Standard,2024-01-19 02:00:00,14,Germany,4,1
5374,419,Show_303,Romance,147,134,91.16,130,Tablet,Standard,2024-01-19 03:00:00,19,UK,3,1
8607,548,Show_48,Thriller,179,70,39.11,193,Mobile,Basic,2024-01-19 04:00:00,5,Canada,5,1
5019,500,Show_235,Comedy,103,44,42.72,223,Laptop,Premium,2024-01-19 05:00:00,21,Australia,5,0
1815,886,Show_121,Action,171,152,88.89,9,Laptop,Premium,2024-01-19 06:00:00,11,Canada,4,0
8255,988,Show_499,Sci-Fi,159,86,54.09,147,Laptop,Premium,2024-01-19 07:00:00,9,Australia,1,0
1922,167,Show_320,Sci-Fi,143,19,13.29,219,Mobile,Premium,2024-01-19 08:00:00,18,UK,4,1
5867,748,Show_50,Drama,52,37,71.15,199,Mobile,Basic,2024-01-19 09:00:00,7,Canada,2,0
2264,260,Show_469,Animation,120,18,15.0,214,Mobile,Basic,2024-01-19 10:00:00,4,Canada,2,1
4724,192,Show_41,Sci-Fi,31,31,100.0,239,Laptop,Standard,2024-01-19 11:00:00,9,Australia,4,0
3722,202,Show_456,Animation,86,30,34.88,30,Laptop,Standard,2024-01-19 12:00:00,10,Germany,4,1
6355,774,Show_22,Romance,84,42,50.0,10,Laptop,Premium,2024-01-19 13:00:00,19,Germany,4,1
3550,185,Show_371,Comedy,93,33,35.48,127,Mobile,Free,2024-01-19 14:00:00,13,Canada,4,0
6319,158,Show_182,Drama,62,10,16.13,48,Mobile,Free,2024-01-19 15:00:00,13,Canada,4,0
7686,758,Show_5,Comedy,63,37,58.73,62,Tablet,Standard,2024-01-19 16:00:00,1,UK,5,0
2673,622,Show_145,Comedy,48,12,25.0,85,Smart TV,Standard,2024-01-19 17:00:00,16,Australia,3,1
5587,99,Show_357,Documentary,160,118,73.75,50,Laptop,Basic,2024-01-19 18:00:00,14,Australia,2,0
6353,241,Show_78,Action,31,30,96.77,106,Mobile,Standard,2024-01-19 19:00:00,22,India,2,1
7857,491,Show_231,Sci-Fi,114,27,23.68,174,Smart TV,Standard,2024-01-19 20:00:00,2,Australia,3,0
2666,202,Show_297,Thriller,65,39,60.0,52,Mobile,Premium,2024-01-19 21:00:00,2,UK,4,1
5511,634,Show_348,Comedy,149,137,91.95,118,Mobile,Free,2024-01-19 22:00:00,2,Canada,3,1
7172,509,Show_479,Animation,54,54,100.0,159,Laptop,Free,2024-01-19 23:00:00,2,India,4,0
2384,629,Show_209,Romance,100,21,21.0,24,Smart TV,Basic,2024-01-20 00:00:00,17,Canada,2,0
5403,96,Show_163,Documentary,109,76,69.72,202,Mobile,Free,2024-01-20 01:00:00,5,Australia,1,0
4954,746,Show_168,Animation,27,23,85.19,119,Smart TV,Premium,2024-01-20 02:00:00,13,USA,2,1
7305,490,Show_278,Romance,112,29,25.89,167,Smart TV,Premium,2024-01-20 03:00:00,2,Canada,2,1
9252,579,Show_237,Animation,173,161,93.06,80,Laptop,Basic,2024-01-20 04:00:00,0,Germany,1,0
8238,888,Show_176,Thriller,109,107,98.17,180,Smart TV,Standard,2024-01-20 05:00:00,9,Australia,3,0
7981,218,Show_53,Sci-Fi,134,117,87.31,199,Tablet,Standard,2024-01-20 06:00:00,12,Germany,5,0
7026,527,Show_349,Sci-Fi,124,15,12.1,200,Tablet,Premium,2024-01-20 07:00:00,8,UK,4,1
7609,273,Show_10,Drama,154,2,1.3,125,Laptop,Basic,2024-01-20 08:00:00,21,Germany,4,1
9664,219,Show_146,Drama,77,52,67.53,184,Laptop,Premium,2024-01-20 09:00:00,21,Australia,2,0
1958,786,Show_227,Animation,133,117,87.97,113,Tablet,Free,2024-01-20 10:00:00,1,India,1,0
9724,883,Show_236,Drama,94,44,46.81,72,Laptop,Free,2024-01-20 11:00:00,9,Germany,2,1
1493,659,Show_464,Sci-Fi,176,18,10.23,136,Smart TV,Premium,2024-01-20 12:00:00,11,USA,2,1
8042,332,Show_242,Comedy,139,3,2.16,171,Mobile,Standard,2024-01-20 13:00:00,18,USA,3,0
1081,856,Show_305,Animation,40,7,17.5,153,Laptop,Free,2024-01-20 14:00:00,2,USA,4,0
7999,453,Show_71,Action,157,108,68.79,70,Tablet,Basic,2024-01-20 15:00:00,18,Germany,5,0
3970,152,Show_158,Thriller,120,59,49.17,148,Mobile,Standard,2024-01-20 16:00:00,0,UK,1,1
1011,347,Show_19,Documentary,171,95,55.56,139,Smart TV,Free,2024-01-20 17:00:00,14,USA,5,0
8824,816,Show_55,Thriller,118,11,9.32,87,Mobile,Premium,2024-01-20 18:00:00,22,Canada,1,1
1761,414,Show_444,Thriller,55,4,7.27,239,Tablet,Standard,2024-01-20 19:00:00,12,UK,4,0
4185,527,Show_215,Drama,115,82,71.3,229,Mobile,Standard,2024-01-20 20:00:00,6,Australia,3,0
1025,431,Show_456,Action,171,113,66.08,13,Tablet,Free,2024-01-20 21:00:00,1,India,5,0
2806,379,Show_209,Romance,170,98,57.65,233,Laptop,Basic,2024-01-20 22:00:00,21,UK,1,0
7651,998,Show_21,Sci-Fi,56,29,51.79,21,Laptop,Free,2024-01-20 23:00:00,19,India,2,0
6664,895,Show_282,Romance,31,24,77.42,223,Tablet,Free,2024-01-21 00:00:00,10,UK,4,0
6154,428,Show_249,Drama,132,22,16.67,229,Laptop,Free,2024-01-21 01:00:00,22,Australia,3,1
6824,866,Show_28,Comedy,32,2,6.25,117,Smart TV,Free,2024-01-21 02:00:00,15,India,2,1
4659,923,Show_423,Documentary,42,6,14.29,144,Mobile,Free,2024-01-21 03:00:00,13,UK,3,0
2525,84,Show_417,Documentary,118,42,35.59,189,Tablet,Premium,2024-01-21 04:00:00,22,India,1,1
1760,192,Show_296,Drama,124,25,20.16,177,Tablet,Free,2024-01-21 05:00:00,14,USA,2,1
1594,41,Show_211,Action,49,21,42.86,124,Tablet,Basic,2024-01-21 06:00:00,19,USA,3,1
8192,864,Show_285,Documentary,36,16,44.44,15,Smart TV,Standard,2024-01-21 07:00:00,18,Germany,4,1
2055,836,Show_20,Drama,132,95,71.97,145,Smart TV,Premium,2024-01-21 08:00:00,6,USA,5,0
4083,773,Show_20,Thriller,81,14,17.28,163,Smart TV,Basic,2024-01-21 09:00:00,8,Canada,5,0
4675,309,Show_330,Comedy,103,39,37.86,209,Tablet,Free,2024-01-21 10:00:00,3,USA,2,0
6957,378,Show_396,Comedy,131,119,90.84,234,Smart TV,Basic,2024-01-21 11:00:00,5,USA,4,0
6255,136,Show_120,Sci-Fi,105,49,46.67,30,Laptop,Standard,2024-01-21 12:00:00,22,Australia,4,0
